"source_text","target_translation","source_name","source_file","language","language_id"
"... ...(R) ulb[i]ar... ... [suaota]","... in memory of Holmbjǫrn ...","","runes_parsed_parallel_1_10k.csv","de","1"
"§A tiarfR × uki × urika × uk ' uiki × uk × iukiR × uk × kiRialmR × þiR bryþr × aliR × litu × risa ×","§A Djarfr and Órœkja and Vígi and Jógeirr and Geirhjalmr, all of these brothers had §B this stone raised in memory of Sveinn, their brother. He died in Jútland. He meant to §C travel to England. May God and God's mother help his spirit and soul better than he deserved.","","runes_parsed_parallel_1_10k.csv","de","1"
"[...- * at * akun * r...]","... in memory of Hákon(?) ...","","runes_parsed_parallel_1_10k.csv","de","1"
"[...--sin ...R iua sia...]","... ... ... …","","runes_parsed_parallel_1_10k.csv","de","1"
"§P * kunilr * lit * rita * staina * ef... ...r - buana * s-n * ok * siri(þ) fa-ur * sin","§P Gunnhildr had the stones erected in memory of ... her husbandman and Sigrøðr, her father. §Q Gunnhildr had the stones erected in memory of ... her husbandman and Sigríðr in memory of her father.","","runes_parsed_parallel_1_10k.csv","de","1"
"ahni * ok * au(þ)ulfr * auk * suni * litu * rita * st(a)...(a) * e...-R ...(b)(i)arn * faþur * ...n","Agni and Auðulfr and Soni had the stones erected in memory of ...-bjǫrn, their father.","","runes_parsed_parallel_1_10k.csv","de","1"
"* ioan * li(t) ... ...(t) * þeira *","Jóhan had ... their spirits.","","runes_parsed_parallel_1_10k.csv","de","1"
"... ...ina * e---R * siref * f(a)... ...","... this in memory of Sigreifr/Særeifr, father ...","","runes_parsed_parallel_1_10k.csv","de","1"
"...r lit * ...","... had ...","","runes_parsed_parallel_1_10k.csv","de","1"
"...snur ' -...","... …","","runes_parsed_parallel_1_10k.csv","de","1"
"... * r...","... …","","runes_parsed_parallel_1_10k.csv","de","1"
"...(r)þo…","…","","runes_parsed_parallel_1_10k.csv","de","1"
"...- * mer-... ... (b)ro(þ)-... ...","... landmark(s) ... brother ...","","runes_parsed_parallel_1_10k.csv","de","1"
"ihar * likr * snaybiarn * s(u)(n) * ansuars ' kuþ hialbi ant","Here lies Snæbjǫrn, Andsvarr's son. May God help (his) spirit.","","runes_parsed_parallel_1_10k.csv","de","1"
"[mani auk * afriþ * litu ' fira * bru iftiR * olif * sun : sin * in * ioan * at ' broþur ' sin ' ubiR ' risti]","Manni/Máni and Áfríðr had the bridge made in memory of Óleifr, their son; and Jóhan in memory of his brother. Œpir carved.","","runes_parsed_parallel_1_10k.csv","de","1"
"m(a)(n)(i) * lit * kera * merki * at * bryþr * sina * hulta * uk * at * þorkil * uk * at * sialfa * suniR * suin(s) in u(b)i * ris(t)(i) runa","Manni/Máni had the landmark made in memory of his brothers Holti and in memory of Þorkell and in memory of Sjalfi, Sveinn's sons. And Œpir carved the runes.","","runes_parsed_parallel_1_10k.csv","de","1"
"(a)nutr * au(k) * sai(n) [* auk × irbiarn × a]uk * hahuRþr","Ǫnundr and Sveinn(?)/Seinn(?) and Ernbjǫrn and Hegviðr(?)","","runes_parsed_parallel_1_10k.csv","de","1"
"... þin... iftiR : sikualta : sun (:) ... [aftir bonta sin] ...-iR ·","... this in memory of Sigvaldi ... son. ... in memory of his husbandman …","","runes_parsed_parallel_1_10k.csv","de","1"
"... þin... ifti- …","... this in memory of ...","","runes_parsed_parallel_1_10k.csv","de","1"
"...(l)auh * lit bro ' kera ' stain ' rita * eftiR * ioan * buanda * sin * ok * kunar * ok * ali * (e)ftiR * boþor * sin","...-laug had the bridge made (and) the stone erected in memory of Jóhan, her husbandman; and Gunnarr and Áli/Alli in memory of their brother.","","runes_parsed_parallel_1_10k.csv","de","1"
"alfkautr * (a)(u)(k) * uRhtafr * lRtu * rasa * stain * at * faþur * san * uRiha *","Alfgautr and Vígdjarfr had the stone raised in memory of their father Vígi.","","runes_parsed_parallel_1_10k.csv","de","1"
"... ...rauþur : sain : auk : ... ...noar * at * ... ...-(t)ar : uini(u)... ...y-...","... his(?) brother and ... ... in memory of ... ... Vénjótr ...","","runes_parsed_parallel_1_10k.csv","de","1"
"...þbiarn + (a)... ... at + (m)...","...-bjǫrn and ... in memory of ...","","runes_parsed_parallel_1_10k.csv","de","1"
"[ri-... ...kinr * rs-- * sn iftiR * ribut bru-er * sain * kuþ * ialbi * hnntn * hans * uk * kiþfriþ * at * sun * s...]","... ... raised(?) the stone(?) in memory of <ribut>, their brother. May God help his spirit. And Guðfríðr in memory of her son.","","runes_parsed_parallel_1_10k.csv","de","1"
"* uiþabiarn : arfi : kuþabiarnao : ri(t)- : --...- -(f)tiR : baruþ(a)r : si(n)(a) : u(r)-- : (a)(u)(k) : ----- (k)iari : kuþi : liufr : iftiR : bryþr : sina :","Viðbjǫrn, Guðbjǫrn's heir, erected the stone in memory of his brothers Ormi(?) and ... ; Geiri(?), Guði(?) (and) Ljúfr(?) in memory of their brothers.","","runes_parsed_parallel_1_10k.csv","de","1"
"[biarn huk * ikulfriþ : raistu : stain : aftR : utrik : sun : sain * han * uaR : tribin : o * fin*lonti]","Bjǫrn and Ígulfríðr raised the stone in memory of Ótryggr, their son. He was killed in Finland.","","runes_parsed_parallel_1_10k.csv","de","1"
"[: kitli:biarn : lit : kubta : þita : kiarþ : auk : abiarn * at * sun : sin : kuþan : sas : at : anutr : k- : u ×:× an : ta=uþa=r : kuþ : ialb... ...]","Ketilbjǫrn had this monument made(?), and Ábjǫrn in memory of their good son ... in memory of Ǫnundr ... May God help ...","","runes_parsed_parallel_1_10k.csv","de","1"
"× kunbirn × uk × osbirn × uk × [sikuatr * þiR × lit](u) [×] (r)(i)sa × s[t](i)(n) × [þin]a × iftiR × t(u)ka × faþur sin × ku[þ](a)(n) × ku(þ) ial(b)[i × ans × -]t uk × salu bitr × þan × an × karþi × til × ulm×f(r)[i](R) lit × kra br(u)","Gunnbjǫrn and Ásbjǫrn and Sighvatr, they had this stone raised in memory of Tóki, their good father. May God help his spirit and soul better than he deserved. Holmfríðr had the bridge made.","","runes_parsed_parallel_1_10k.csv","de","1"
"[-l---r... ...--u-...]","... …","","runes_parsed_parallel_1_10k.csv","de","1"
"[ia * ttþt * aþsanRna * nnn]","... ... ... …","","runes_parsed_parallel_1_10k.csv","de","1"
"[...ik · ak-t · akini...]","... ... …","","runes_parsed_parallel_1_10k.csv","de","1"
"* ranbRarn * lRt * rasa * stan * aftR * saur * san * uRhRalm * nuk * fuilhR * frihas * arfR * ustain *","Ragnbjǫrn had the stone raised in memory of his stepfather(?) Víghjalmr/Véhjalmr, and Fullugi(?) Freygeirr's(?) heir. Eysteinn.","","runes_parsed_parallel_1_10k.csv","de","1"
"...k * a=uk ...","... and ...","","runes_parsed_parallel_1_10k.csv","de","1"
"...semni * ok * o(t)[irikr * ok * shktirikr * ok * a]skaiR * r[a... ... iftiR *] luþin [*] ... ...[s]kaiR * riti * e[ftiR * ...u](þ)in : fa=þur * [siRa]...","...-efni and Ótryggr and Sigtryggr and Ásgeirr raised the stone(?) in memory of Loðinn ... Ásgeirr erected in memory of Loðinn, their father.(?)","","runes_parsed_parallel_1_10k.csv","de","1"
"ihulbarn * auk * uþ---- (l)Rtu * m... ... (i)fti * bruþur * san * surban * o ulf*talum","Ígulbjǫrn and Auð-... had the landmark made in memory of their brother Þorbjǫrn/Styrbjǫrn/Súrbeinn of Ulfdalir.","","runes_parsed_parallel_1_10k.csv","de","1"
"... ...(k) × kitilbiurn × litu × s... ...[is]... ...","... and Ketilbjǫrn had the stone raised …","","runes_parsed_parallel_1_10k.csv","de","1"
"kuþlef * uk * sihuiþr : altulfs=rf * s * a=rfæi- * litu * hakua * sten * æftir : faþur : sin : ok : sihbo=rh mo=þo=r : hans :","Guðleifr and Sigviðr, Aldulf's ... heirs, had the stone cut in memory of their father and Sigborg, his mother.","","runes_parsed_parallel_1_10k.csv","de","1"
"aterfr * ... [* fuluki * lit(u)] * res... ... * eftiR * uiterf ' faþur [sin ...arm(i)lr * fals]...","Ádjarfr ... Fullugi had raised ... in memory of Védjarfr, their father ... ...","","runes_parsed_parallel_1_10k.csv","de","1"
"raskuiþr × lit ' akua sta(i)(n) -- kum[i] litu × risa ' stain ' aftiR ' broþur ' sin × inkibiarn [o](þ)munt ' risti ' runaR","Rǫskviðr had the stone cut ... Gummi had the stone raised in memory of their brother Ingibjǫrn. Auðmundr(?) carved the runes.","","runes_parsed_parallel_1_10k.csv","de","1"
"gaiRilt(r) * lit * mirki * at * sbaraka * sun * sin","Geirhildr had the landmark (made) in memory of Spraki(?), her son.","","runes_parsed_parallel_1_10k.csv","de","1"
"...isu × si-(r)aþu- × ...k × -...r × --raki(m)(þ)... ...ima × sim-- × þia- × -...","... ... ... ... ... ... ... ... …","","runes_parsed_parallel_1_10k.csv","de","1"
"[...-ik...]","…","","runes_parsed_parallel_1_10k.csv","de","1"
"huli * lit * stain * hkua * auk * þaiR * -... ... iftiR * krok * broþur sin * a-...","<huli> and ..., they had the stone cut ... ... in memory of Krókr, their brother ...","","runes_parsed_parallel_1_10k.csv","de","1"
"[* iskirun * harþiR * totiR * lit * risti * runiR * ati * sik * sialfan * hn * uil * austr * fara * auk * ut * til * iursala * fair * risti * runiR *]","Ingirún(?) Harðr's daughter, had the runes carved in memory of herself. She wants to travel to the east and abroad to Jerusalem. Fótr(?) carved the runes.","","runes_parsed_parallel_1_10k.csv","de","1"
"[if... -uk : aistin : ufik... ... kuþfast : faþu... ... -uk : askiar ... bata : sin]","... and Eysteinn Ófeigr ... Guðfastr, father ... and Ásgerðr ... her husbandman.","","runes_parsed_parallel_1_10k.csv","de","1"
"§P [...iuiþ...]","§P …","","runes_parsed_parallel_1_10k.csv","de","1"
"... ...[kulbi](u)rn ' kuihulfr ' þiR [b]ruþr al[iR lit]u [rita] stai(n)[o] (s)uniR siriþaR ...","... Ígulbjǫrn (and) Kvígulfr, all of these brothers, Sigríðr's sons, had the stones erected ...","","runes_parsed_parallel_1_10k.csv","de","1"
"[... ...(t)i : stin þa](n)a : eft : as[kut : sun sin : trik : h... ...]","... raised this stone in memory of Ásgautr, his son, a competent(?) valiant man …","","runes_parsed_parallel_1_10k.csv","de","1"
"biurn : auk : stnfriþ : litu : arisa s--n : afti : kisila : han : uti : fial : i liþi : frekis *","Bjǫrn and Steinfríðr had the stone raised in memory of Gísli. He fell abroad in Freygeirr's(?) retinue.","","runes_parsed_parallel_1_10k.csv","de","1"
"* skuli * auk * folki * lata * reisa * þinsa * stein * iftR * broþur * sin * husbiorn * hn us| |siok * uti * þa þiR * kialt * toku * a kutlanti *","Skúli and Folki have raised this stone in memory of their brother Húsbjǫrn/Ásbjǫrn. He was sick abroad when they took payment on Gotland.","","runes_parsed_parallel_1_10k.csv","de","1"
"[sikuiþr * lit * risa staa þansa aft * brusa * faþur sin * kuþ hialbi * ant ans]","Sigviðr had this stone raised in memory of Brúsi, his father. May God help his spirit.","","runes_parsed_parallel_1_10k.csv","de","1"
"fir--(r)iui : lit rita * kuml : yfitiRr : fnþur : sih : baosa : auk : boruþur : kuru- * kuþ hi=a=l-... * ul kuru -ial uti * a| |akla--","<fir--riui> had the monument erected in memory of his father Bósi(?)/Bausi(?) and (his) brother <kuru->. May God help <ul> <kuru> fell abroad in England.","","runes_parsed_parallel_1_10k.csv","de","1"
"kinluk × hulmkis × tutiR × systiR × sukruþaR × auk × þaiRa × kaus × aun × lit × keara × bru × þesi × auk × raisa × stain × þina × eftiR × asur × bunta * sin × sun × hakunaR × iarls × saR × uaR × uikika × uaurþr × miþ × kaeti × kuþ × ialbi × ans × nu × aut × uk × salu","Ginnlaug, Holmgeirr's daughter, Sigrøðr and Gautr's/Gauss' sister, she had this bridge made and this stone raised in memory of Ôzurr, her husbandman, earl Hákon's son. He was the viking watch with Geitir(?). May God now help his spirit and soul.","","runes_parsed_parallel_1_10k.csv","de","1"
"[in]riþr ' uk ' kyriþ ' lito ' rita ' st[a]in * af[t]iR ' [k](l)[em](i)t ' fa[þur * si]n ku ' inkik[h]r [*  bo]an[ta sin]","Ingríðr and Gyríðr had the stone erected in memory of Klemet, their father, and Ingigerðr(?) in memory of her husbandman.","","runes_parsed_parallel_1_10k.csv","de","1"
"þisa * meki * eftiR * ky... ...i + rauþr h...[ak -...]","These landmarks in memory of ... ... Rauðr cut ...","","runes_parsed_parallel_1_10k.csv","de","1"
"kunar : auk : ihul : l(t)(u) * -... ... ...-uþr : sn kml : kþ : hulbi : ant : h-s : auk : kus mþR frmn : slknasma : k...-n tuþan : uin *","Gunnarr and Ígull had the monument(?) ... ... their brother. May God and God's mother help his spirit ... ... dead friend(?).","","runes_parsed_parallel_1_10k.csv","de","1"
"' abiun + auk + sibiun [auk * kunhiltr * litu risa * þina * stin * aftR * faþur * sin * auk * en * aftR bunta sin usur]","Ábjǫrn and Sigbjǫrn/Sæbjǫrn and Gunnhildr had this stone raised in memory of their father and she(?) / furthermore in memory of her husbandman Ǫzurr.","","runes_parsed_parallel_1_10k.csv","de","1"
"' kunhi... ... eft[i]R ' sun sn * hursefn(i) * [auk *] oithafþ[a] uþ --b uil","Gunnhildr ... in memory of her son Horsefni(?), and Hvíthǫfði. May God help(?) …","","runes_parsed_parallel_1_10k.csv","de","1"
"kuriþ * auk ' sikuiþr ' auk sikfast ' raistu ' stin ' aftiR ' uifast ' faþur ' sin '","Gyríðr and Sigviðr and Sigfastr raised the stone in memory of Véfastr, their father.","","runes_parsed_parallel_1_10k.csv","de","1"
"+ suain + auk + biarn × auk × ikulfastr × litu × raisa × stin × eftiR × ikul × faþur × sin ×","Sveinn and Bjǫrn and Ígulfastr had the stone raised in memory of Ígull, their father.","","runes_parsed_parallel_1_10k.csv","de","1"
"-...--...r × auk × kulifr × au(k) (×) bi--- ... ...--(r) × litu × r(a)... ... -in ×","... and Gulleifr and Bjǫrn ... ... had raised ... their …","","runes_parsed_parallel_1_10k.csv","de","1"
"... [auk * kuriþr * litu * ra]isa * stain * þ[eno * -... ... bruþur : simi : ... ...r * sin þis]a * men * uaRu * f[eþrkaR]","... and Gyríðr had this stone raised in memory of ... their brother(?) ... their father. These men were father and son.","","runes_parsed_parallel_1_10k.csv","de","1"
"[anutr : kautr * auk * niusi : ristu * stn * þesa × aftir * asbiurn × faþur * sin : kuþ : trutin * hialbi : otu hans :]","Ǫnundr, Gautr and Njósi(?) raised this stone in memory of Ásbjǫrn, their father. May Lord God help his spirit.","","runes_parsed_parallel_1_10k.csv","de","1"
"[× þorbiurn × auk × ormr × auk × hialfast... ... -uk × knakr × auk × þorstin × raistu × stin × at × hulmstin × faþur * sin]","Þorbjǫrn and Ormr and Hjalmfastr ... and Knakr(?) and Þorsteinn raised the stone in memory of Holmsteinn, their father.","","runes_parsed_parallel_1_10k.csv","de","1"
"+ iluhi ' nuk ' fuluhi ' þiR litu ' rasa ' s[tain :] þino + aftiR foþur sin + arnkisl ' k[uþ * h]ia[l]bi * onta hons × þurfastr hristi runoR","Illugi and Fullugi, they had this stone raised in memory of their father Arngísl. May God help his spirit. Þorfastr carved the runes.","","runes_parsed_parallel_1_10k.csv","de","1"
"freybiurn * lit * raisa * sain * þeno * eftiR * kuntiarf * faþur * sin","Freybjǫrn had this stone raised in memory of Gunndjarfr, his father.","","runes_parsed_parallel_1_10k.csv","de","1"
"[nigulas + lit * rita * stena * eftiR * syhsa * fa]þur sen *","Nikulás had the stones erected in memory of Sœgsi, his father.","","runes_parsed_parallel_1_10k.csv","de","1"
"...i ' o- ...inbiorn ... ... ...-oþ-r ' sin ' syhsa","... and Steinbjǫrn/Arinbjǫrn ... ... his brother Sœgsi.","","runes_parsed_parallel_1_10k.csv","de","1"
"[* aust... ...t * kira * mirki * at * uikisl * faþur * sin * kuþn]","Eysteinn had the landmark made in memory of Végísl, his good father.","","runes_parsed_parallel_1_10k.csv","de","1"
"alui * lit * risa * stn * þtin * at * arfast * sun sin * hn * fur * ausR * i karþa","Ôlvé had this stone raised in memory of Arnfastr, his son. He travelled to the east to Garðar (Russia).","","runes_parsed_parallel_1_10k.csv","de","1"
"snari : auk : kitilbiurn : litu : aris[a s-... iftir : ulf : faþur : sina :  ku-]iþ :  bun[(t)a : sin]","Snari and Ketilbjǫrn had the stone raised in memory of Ulfr, their father; and Gyríðr in memory of her husbandman.","","runes_parsed_parallel_1_10k.csv","de","1"
"§P [... ... gara * manseki * bro * breka * yk kiar * þa * auk er * kerþi * bro * biorn ruibhio... ...fulki... ...rki]","§P ... had Mannsengi bridge made broad ... ... ... ... ... ... ... ... ... ... ... §Q ... had Mannsengi bridge made broad ... ... ... ... ... ... ... ...","","runes_parsed_parallel_1_10k.csv","de","1"
"[... ...tir : biarn : faþur : sin : uas su... ...]","... in memory of Bjǫrn, his father; (who) was the son(?) ...","","runes_parsed_parallel_1_10k.csv","de","1"
"× kus × auk × sikhialmr × litu + raisa + stin × iftiR * ant[ui]t * fa[þ]ur sin *","Kúss(?)/Guss(?) and Sighjalmr had the stone raised in memory of Andvéttr, their father.","","runes_parsed_parallel_1_10k.csv","de","1"
"hiþinkair × auk [×] biorn × raistu × eftir × ki(l)t[a ×] bonta × koþa[n]","Heðingeirr and Bjǫrn raised (this) in memory of Gildi(?), the good husbandman.","","runes_parsed_parallel_1_10k.csv","de","1"
"hiþinka... auk × biorn × raistu × eftir × kil... ...þur sint","Heðingeirr and Bjǫrn raised (this) in memory of Gildi(?), their father.","","runes_parsed_parallel_1_10k.csv","de","1"
